,count,hate_speech,offensive_language,neither,class,tweet,clean_tweets
6522,3,1,2,0,offensive_language,@kliontiii @yfly lol tell Liv none of her usual redneck hillbilly places an none of ur black gangsta places either,lol tell liv none usual redneck hillbilly place none you be black gangsta place either
6523,3,0,3,0,offensive_language,@klvyupthatsm @Huntermoore ew you look like a cheap tranny hooker,ew look like cheap tranny hooker
6524,3,0,2,1,offensive_language,@kmagalyv some scandalous hoes then!!! Lmao,scandalous hoe lmao
6525,3,2,1,0,hate_speech,"@kmdk @BeautifulMined
I hopes dis ain't cause he colored cause I knows he be actin all nigga like",hope dis be not because color because know actin nigga like
6526,3,0,3,0,offensive_language,@knvcklepvck gimme one with his mouth closed I can't draw teeth without making them look retarded oMF,give me one mouth close can not draw teeth without make look retard omf
6527,3,0,3,0,offensive_language,@kortneyalexis fuck yo bitch ass,fuck yo bitch as
6528,3,2,1,0,hate_speech,@krispy @grizzboadams fucking gay faggot look at that gay ass pink shirt haha,fuck gay faggot look gay as pink shirt haha
6529,3,2,1,0,hate_speech,@kristin better nig. Lol but if anything ill flip u the  or something. Im tryna get some more cash,well nig lol anything ill flip something i be tryna get cash
6530,3,0,2,1,offensive_language,@krustyiscute don't hoe me,do not hoe
6531,3,0,0,3,neither,@ksecus I give up on the Tankees I mean Yankees. Maybe next year!!,give tankees mean yankee maybe next year
6532,3,2,1,0,hate_speech,@ktpowers @WendyDavisTexas Ha Ha Ha no good fat dyke,ha ha ha good fat dyke
6533,3,1,0,2,neither,"@kuczaaaK @Tyg Kris, griff is too ghetto to know anything about sperrys or vans",kris griff ghetto know anything sperrys van
6534,3,1,2,0,offensive_language,@kuhnatekuhnite @studlydubly talkin' bout bitches gettin' butthurt am i right?!,talkin bout bitch gettin butthurt right
6535,3,0,3,0,offensive_language,"@kvngkendric_ fight . Expose hoes , do some super gay shit , anything negative , since that's how society works.",fight expose hoe super gay shit anything negative since that be society work
6536,3,2,1,0,hate_speech,@kyleefagnola call him a cock blocking faggot,call cock block faggot
6537,3,0,3,0,offensive_language,@kylegotjokes @yaaagirlllmeggx that's fucking bitches for ya! Using that pus to hook u,that be fuck bitch ya use pu hook
6538,3,0,3,0,offensive_language,@la_di_daDEE try me pussy,try pussy
6539,3,1,2,0,offensive_language,@laceeybugg atleast i dont have dick breath you twat licker,atleast do not dick breath twat licker
6540,3,0,3,0,offensive_language,@laceeybugg atleast i wipe my ass trashy bitch,atleast wipe as trashy bitch
6541,3,0,3,0,offensive_language,@laceeybugg bitch if im talker than you then youre short so stfu,bitch i be talker you be short stfu
6542,3,0,3,0,offensive_language,@laceeybugg bitch im ' / smd hoe,bitch i be smd hoe
6543,3,0,3,0,offensive_language,@laceeybugg comeover here then bitch,comeover bitch
6544,3,0,3,0,offensive_language,@ladysofchoice r u that ugly that ur avi is a bitch,ugly you be avi bitch
6545,3,0,3,0,offensive_language,@lajazz bitch&#;,bitch
6546,3,0,3,0,offensive_language,@lanaaabanana lady Bligh is my bitch!! I got  natty daddy's in my fridge #turnup,lady bligh bitch get natty daddy fridge turnup
6547,3,0,3,0,offensive_language,@lancejw so many hoes &#;&#;,many hoe
6548,6,1,5,0,offensive_language,@laser_beam text me fag,text fag
6549,3,1,2,0,offensive_language,@lauchiemac_ fag,fag
6550,3,0,0,3,neither,"@lauramartyy ""wait n as in nick or m as in mick?"" &#;&#;",wait nick mick
6551,3,1,2,0,offensive_language,"@lauren_kapitan @_Maniac_Mind_ No the fuck u can't dumb bitch, matter of fact go get nigga hoe cuz u not going be shit.",no fuck can not dumb bitch matter fact go get nigga hoe cuz go shit
6552,3,0,3,0,offensive_language,@lavalourry stfu prude ass basic ass bitch,stfu prude as basic as bitch
6553,3,0,0,3,neither,@lcl the slopes aren't for us bro Hahaha,slope be not u bro hahaha
6554,3,0,0,3,neither,@lcl you've been talking trash since we were  and .,you have talk trash since
6555,3,2,1,0,hate_speech,@lcxancilleri faggot,faggot
6556,3,2,1,0,hate_speech,"@leetreble_ quit bitching faggot, happy you cant see your faggot family cry baby little girl crying in the parking lot, you aint a man sissy",quit bitch faggot happy can not see faggot family cry baby little girl cry parking lot be not man sissy
6557,3,2,1,0,hate_speech,@leiacatherinexx don&#;t be a hurt little faggot,do not hurt little faggot
6558,3,2,1,0,hate_speech,"@leighvl Niggas probably be watching me like ""Look at this Uncle Tom ass Rasta""",nigga probably watch like look uncle tom as rasta
6559,3,0,3,0,offensive_language,@lenadunham Sick bitch nutjob,sick bitch nutjob
6560,3,0,0,3,neither,"@leprechaun_ie Strong with the Force, leprechauns are.",strong force leprechaun
6561,3,1,2,0,offensive_language,"@letsdancemofos @markkelly haha, I've swatted that little bitch around all night, starting to feel a bit sorry for him, seriously.",haha i have swat little bitch around night start feel bit sorry seriously
6562,3,0,3,0,offensive_language,@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch,way fuck bitch
6563,3,0,3,0,offensive_language,@lettherainefall fag that's some gay ass shit,fag that be gay as shit
6564,3,0,3,0,offensive_language,@lettherainefall on my way to fuck your bitch,way fuck bitch
6565,3,0,3,0,offensive_language,@lettherainefall sucks to suck bitch.,suck suck bitch
6566,3,1,2,0,offensive_language,"@lexhound @discordianslip @pest Nah, they would probably call you out for being the obsessed faggot you are also. Nice try though.",nah would probably call obsessed faggot also nice try though
6567,3,0,3,0,offensive_language,@lexipost because she a typical ghetto girll.,typical ghetto girll
6568,3,0,3,0,offensive_language,@lexxaye DP = Double Penetration aka a dick in the ass and a dick in the pussy at the same damn time.,dp double penetration aka dick as dick pussy damn time
6569,3,0,3,0,offensive_language,@lifeof_brandon bitch I called yu back,bitch call yu back
6570,3,0,3,0,offensive_language,@lifeof_brandon bitch you need to bring your ass to fucking practice.,bitch need bring as fucking practice
6571,6,0,6,0,offensive_language,@lifeof_brandon text me bitch,text bitch
6572,3,0,3,0,offensive_language,@lil_TRLL can't wait  see my bitch tmrw #gatsby #lpy,can not wait see bitch tomorrow gatsby lpy
6573,3,1,2,0,offensive_language,@lilimaeee nigger,nigger
6574,3,2,1,0,hate_speech,"@lillivonschtupp @Damage @BrazenModels 
I don't likes dat magazine. All da black folk look like dey one chromeasome away from da ape",do not like dat magazine all da black folk look like dey one chromeasome away da ape
6575,6,0,6,0,offensive_language,@lilmenifee__ &#;&#;&#;&#;&#; yeah I read yo shit to fast bitch,yeah read yo shit fast bitch
6576,3,0,3,0,offensive_language,@lilmenifee__ ah Lil bit bitch &#;&#;&#;&#;,ah lil bit bitch
6577,6,0,6,0,offensive_language,@lilmenifee__ ohh bitch i gotta go fck with my girl my second lil family frfr,ohh bitch get to go fck girl second lil family frfr
6578,3,0,3,0,offensive_language,@lilthickgawdess salty pussy,salty pussy
6579,3,0,2,1,offensive_language,@lilylovescamel @auroraabartlett I like that your room isn't a big sloppy mess like most of these Twitter hoes,like room be not big sloppy mess like twitter hoe
6580,3,0,1,2,neither,@litigiousmind I skipped the running. And am eating chips. And brownies.,skip run and eat chip and brownie
6581,3,0,3,0,offensive_language,@litigiousmind pretty like a bitch,pretty like bitch
6582,3,1,2,0,offensive_language,@littlecball @AustinMahone just Robert bc he was the one cussing like no tomorrow bc he's a pussy,robert because one cussing like tomorrow because he pussy
6583,3,1,2,0,offensive_language,@littleelexx you a bitch tho I know for sure I'm not. You'd get your ass beat by any of my bitches that's fact &#;&#;,bitch though know sure i be you would get ass beat bitch that be fact
6584,3,1,2,0,offensive_language,@littlelinnda @NasshRodriguez @linndaroose linda you just @ yourself rn you retard^^,linda right now retard
6585,3,0,0,3,neither,"@littlelouie eh, take off hoser.",eh take hoser
6586,3,0,3,0,offensive_language,@lkxox_ bitch*,bitch
6587,3,0,3,0,offensive_language,@lkxox_ bitch***,bitch
6588,3,0,3,0,offensive_language,"@lkxox_ exactly, so she's a bitch",exactly she be bitch
6589,3,0,3,0,offensive_language,"@lllexiss @lukejohnson @ParhamBryce @laurenbeckkkk Lil pussy didn't DM me back?, hmm",lil pussy do not dm back hmm
6590,6,0,0,6,neither,"@lloyd @jjauthor @petermickley 
Approximately / in one crash. There wasn't supposed to be that many members of a seal team on one bird",approximately one crash there be not suppose many member seal team one bird
6591,3,2,1,0,hate_speech,@lnsightful @zT_Supreme @uncrfted @yoPapi_chulo omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,omg plz stop call idiot kindergarden fucking faggot
6592,3,0,3,0,offensive_language,@logan_wills what a bishhh &#; slap a hoe,bishhh slap hoe
6593,3,1,2,0,offensive_language,@longbongchris I don't see how ud get pussy when u yourself are a pussy.,do not see ud get pussy pussy
6594,3,0,0,3,neither,@longbongchris mk Hun just textith me,mk hun textith
6595,3,0,3,0,offensive_language,@longbongchris same here nigga the minute it dropped I got it. Fuck with our team bitch,nigga minute drop get fuck team bitch
6596,3,2,1,0,hate_speech,@lord_jonesss none of my business ? Nigga if you get that I'm living with you lol and I'm stealing one of them bitches and k &#;&#;&#;,none business nigga get i be live lol i be steal one bitch
6597,3,0,3,0,offensive_language,"@lordjamar your disgusting, you should be banned from talking about Hiphop, retards like you belong in the 's with your retarded ass logic",disgust ban talk hiphop retard like belong retard as logic
6598,3,0,0,3,neither,@louiev_ lol just getting this..early bird catches the worm!,lol get thisearly bird catch worm
6599,3,0,0,3,neither,@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http://t.co/VTHr via @youtube,video make porn actress sexy capri anderson kiss video charlie sheen via
6600,3,0,3,0,offensive_language,@lovenati after a  day bitch fest maybe,day bitch fest maybe
6601,3,1,2,0,offensive_language,@lovenati omg...what a retard...should have asked her which weighs more? Thousand pounds of feathers or a thousand pounds of steel?,omgwhat retardshould ask weighs thousand pound feather thousand pound steel
6602,3,2,1,0,hate_speech,@lucas_wright @MichaelGT faggots,faggot
6603,3,0,0,3,neither,"@luchadora so was slavery, prohibition and not letting women to vote... segregation jim crow laws.. etc etc i can do this all day lol",slavery prohibition let woman vote segregation jim crow law etc etc day lol
6604,6,2,3,1,offensive_language,@lucioxnava how about darkskin dykes?,darkskin dyke
6605,3,0,3,0,offensive_language,@lukejohnson @laurenbeckkkk @lllexiss hey dude watch who your calling a bitch..,hey dude watch call bitch
6606,3,0,3,0,offensive_language,"@lundenm my dad wanted me to ""twat"" him. &#;",dad want twat
6607,3,2,1,0,hate_speech,@luvvida You're right.. I be around my nig....,you be right around nig
6608,3,0,3,0,offensive_language,@lvnzo oh hell no they act proper and i live in richardson much finer then the hoes in ducanville,oh hell act proper live richardson much finer hoe ducanville
6609,6,0,4,2,offensive_language,@lybr and yes.THAT was very ghetto and condescending ESPECIALLY after her miserably failed crappy school lunch initiative. The Hypocrite,yesthat ghetto condescend especially miserably fail crappy school lunch initiative the hypocrite
6610,3,1,2,0,offensive_language,@m_gast faggot,faggot
6611,3,1,2,0,offensive_language,@mabathoana garbage rappers can't learn. it's like teaching Advanced Algebra to a retard.,garbage rapper can not learn like teach advanced algebra retard
6612,3,0,3,0,offensive_language,"@maccabeez no one knows the words to that song, they only know the sexy saxophone. George Michael is a pussy.",one know word song know sexy saxophone george michael pussy
6613,3,1,2,0,offensive_language,@maccabeez thanks...bitch.,thanksbitch
6614,3,0,3,0,offensive_language,"@mackgotti thats that "" never call a bitch again "" shit",that be never call bitch shit
6615,3,0,3,0,offensive_language,@macktology for reals psycho ass bitch lol,real psycho as bitch lol
6616,3,0,3,0,offensive_language,"@maddieevaans @felicity ""us english"" it's our go learn grammar u dick sucking hoe",u english go learn grammar dick suck hoe
6617,3,0,3,0,offensive_language,@maddieevaans @felicity idk what ur saying probably desperate for my pussy,i do not know you be say probably desperate pussy
6618,3,0,3,0,offensive_language,@maddieevaans u call ur bestie a bitch I'm guessing she's a dog that barks too much,call you be bestie bitch i be guess she be dog bark much
6619,3,0,3,0,offensive_language,@madi_kat @OGJaredH too pussy or what?,pussy
6620,3,0,3,0,offensive_language,@madi_kat prolly not. They sound like little bitches.,probably they sound like little bitch
